Date,Mkt-RF,SMB,HML,RMW,CMA,RF,DGS10_Yield,S_t,VIX_Close,Unnamed: 0,ABT_Return,AOS_Return,MMM_Return
2020-07-31,0.0060999999999999995,-0.0184,-0.0066,0.0077,0.0073,1e-05,0.55,0.1384348739795414,24.46,212.0,-0.008804515813129195,-0.006625260290469245,-0.010905936693044812
2020-08-03,0.0098,0.0109,-0.0084,-0.0027,0.0039000000000000003,0.0,0.56,0.1306632553776072,24.28,215.0,0.0003969689837207987,0.004766471582920195,-0.0003988454326979646
2020-08-04,0.0037,0.0044,0.0002,0.0011,0.0011,0.0,0.52,0.0977693021608614,23.76,216.0,-0.007476831432921062,-0.008721072803239013,0.005304758170899763
2020-08-05,0.0078000000000000005,0.0125,0.008199999999999999,0.0019,-0.0009,0.0,0.55,0.1062313698006836,22.99,217.0,0.021874356422488455,0.0014588328025982307,0.02701078353245573
2020-08-06,0.0053,-0.006500000000000001,-0.0075,0.0064,-0.0005,0.0,0.55,0.0990024064627727,22.65,218.0,-0.00382557541913981,0.012005930021083518,0.004175673603202327
2020-08-07,0.0002,0.0159,0.0241,0.0052,0.0015,0.0,0.57,0.1080890956909522,22.21,219.0,-0.0051236398177440185,0.006358326695876176,0.014825393367638462
2020-08-10,0.0024,0.0132,0.0175,0.0085,0.0125,0.0,0.59,0.1134026231623289,22.13,222.0,-0.01182502704350699,-0.0020466045908868425,0.01945208335873203
2020-08-11,-0.0083,0.0018,0.0163,0.0091,0.0003,0.0,0.64,0.0651650374149166,24.03,223.0,-0.009844438762436606,0.019477197514659008,0.011945136088348457
2020-08-12,0.013999999999999999,-0.008199999999999999,-0.0137,0.0091,-0.0012,0.0,0.69,0.0857226530067919,22.28,224.0,0.01592336158615932,0.004810534139663408,0.005371633362484319
2020-08-13,-0.0001,-0.0014000000000000002,-0.013300000000000001,-0.0064,-0.005,0.0,0.71,0.1146822377457989,22.13,225.0,0.004460917632374406,-0.019178968191606697,0.009693627661211943
2020-08-14,-0.0004,0.0004,0.0109,0.0044,0.0019,0.0,0.71,0.0919307616722318,22.05,226.0,-0.011039915959402765,0.014167412478064816,0.0014460132453762875
2020-08-17,0.0045000000000000005,0.0004,-0.0192,-0.008,-0.0048,0.0,0.69,0.097462922720629,21.35,229.0,0.007175075788886975,-0.001005215715610038,-0.008403721909072183
2020-08-18,0.0022,-0.013300000000000001,-0.0139,0.0002,-0.0053,0.0,0.67,0.0670055705914637,21.51,230.0,0.0024791395402704837,-0.004031498784512309,-0.0020053403910271776
2020-08-19,-0.0038,0.0048,0.0011,-0.0003,-0.0012,0.0,0.68,0.0836840105013169,22.54,231.0,-0.004765828616820495,-0.001010377581357467,-0.002497365119039135
2020-08-20,0.0031,-0.0096,-0.0155,0.001,-0.0045000000000000005,0.0,0.65,0.0780082109916246,22.72,232.0,0.011380286265111872,-0.0073055166187648455,-0.0061175848134221835
2020-08-21,0.0025,-0.0125,-0.0042,0.0060999999999999995,0.0070999999999999995,0.0,0.64,0.061806702725303,22.54,233.0,0.007547840870760789,-0.0030594921802137303,0.001299747206753412
2020-08-24,0.0092,0.002,0.026000000000000002,0.0113,0.0058,0.0,0.65,0.0275616643958801,22.37,236.0,-0.00991224747250905,0.015406885164848241,0.01119166527643631
2020-08-25,0.0036,-0.0001,-0.0064,-0.0046,-0.006999999999999999,0.0,0.69,0.0695355379082917,22.03,237.0,0.010595878199932214,-0.0042334091712923905,-0.0026328920015836273
2020-08-26,0.01,-0.0172,-0.0176,-0.0013,-0.0084,0.0,0.69,0.0503126578014064,23.27,238.0,0.007001866946982824,-0.0004040266288383487,0.004892951870721888
2020-08-27,0.0018,-0.0001,0.009399999999999999,0.005699999999999999,-0.0052,0.0,0.74,0.0783389892765696,24.47,239.0,0.07556734215562969,-0.005675007740408937,0.001097685782438342
2020-08-28,0.006999999999999999,0.0039000000000000003,-0.0023,0.0013,-0.0007000000000000001,0.0,0.74,0.0431818432958621,22.96,240.0,-0.0045028985313968475,0.0032464931152231128,0.009583297461279724
2020-08-31,-0.0004,-0.009300000000000001,-0.0175,-0.006999999999999999,-0.0012,0.0,0.72,0.0695731683995314,26.41,243.0,-0.011986102912779571,-0.00793253434550779,-0.016064496076275372
2020-09-01,0.0092,0.0019,-0.0031,0.0062,0.0015,0.0,0.68,0.0259940718588844,26.12,244.0,-0.027036077256083788,0.007324839055713058,0.010859733454143707
2020-09-02,0.0127,-0.0026,-0.0044,0.0077,-0.0042,0.0,0.66,0.0416433086165143,26.57,245.0,0.026761894302870806,0.01728321251377237,0.028179295184461314
2020-09-03,-0.037000000000000005,0.0043,0.026099999999999998,-0.0009,-0.0015,0.0,0.63,0.0371677604434475,33.6,246.0,-0.03638096212999833,-0.02870025838096691,-0.019058308784131516
2020-09-04,-0.0087,0.0034000000000000002,0.0206,0.0079,0.0087,0.0,0.72,0.0319334153485257,30.75,247.0,-0.013067130409228309,-0.0032860866205763413,-0.003252270529150434
2020-09-08,-0.0291,0.0091,-0.0029,-0.0072,-0.0063,0.0,0.69,0.0566905722744288,31.46,251.0,-0.012754009837180825,-0.028165293345890158,-0.015808970258491803
2020-09-09,0.0207,-0.0060999999999999995,-0.0199,-0.0017000000000000001,-0.002,0.0,0.71,0.0791097906069193,28.81,252.0,0.028470692368490567,0.020731898874512145,0.015386385803554477
2020-09-10,-0.016399999999999998,0.0037,-0.0005,-0.0037,-0.0036,0.0,0.68,0.0556493052110229,29.71,253.0,-0.017253977794915377,0.0033103931586663284,-0.015508800381076061
2020-09-11,-0.0006,-0.0062,0.009000000000000001,0.0023,0.0048,0.0,0.67,0.002945934014253,26.87,254.0,0.006708089852436644,0.007613935536452941,0.018341382199530857
2020-09-14,0.0159,0.01,-0.0077,-0.008,-0.0006,0.0,0.68,0.0141799440209577,25.85,257.0,0.009411359793632723,0.021898713442070176,0.013687129301264112
2020-09-15,0.005699999999999999,-0.0064,-0.014199999999999999,0.0014000000000000002,-0.0036,0.0,0.68,0.0355430552295912,25.59,258.0,0.008385584568404915,0.0184803576687153,-0.01128286054023069
2020-09-16,-0.0039000000000000003,0.0123,0.0132,-0.009300000000000001,0.0026,0.0,0.69,0.0404926810685867,26.04,259.0,-0.008291305626644607,0.01872496294339208,0.017496313188731207
2020-09-17,-0.0085,0.0046,0.002,0.0007000000000000001,0.0063,0.0,0.69,0.0047947239017716,26.46,260.0,0.009041563818635977,0.027257942693736464,0.01678942667027487
2020-09-18,-0.0088,0.0079,-0.0021,-0.011200000000000002,-0.0046,0.0,0.7,0.0204761595454306,25.83,261.0,0.001873225391481264,0.0011274970866607106,-0.01655334623276884
2020-09-21,-0.0108,-0.0268,-0.019,-0.0048,-0.0027,0.0,0.68,0.0116153036388034,27.78,264.0,-0.008552235094416263,-0.025876426612285505,-0.049510303288994605
2020-09-22,0.0102,-0.0046,-0.0165,0.0058,-0.0048,0.0,0.68,-0.0099556636392969,26.86,265.0,-0.01091348919469955,0.01492275163509834,0.006055109633682942
2020-09-23,-0.0248,-0.0066,0.0018,0.0021,-0.0019,0.0,0.68,0.045981559411966,28.58,266.0,-0.019949492286612733,-0.01646607596901201,-0.017586356742140652
2020-09-24,0.0025,-0.0019,0.0038,0.0051,0.0011,0.0,0.67,-0.0169361608925459,28.51,267.0,-0.017776064248270263,0.022901881082689014,0.005688835941162016
2020-09-25,0.0172,-0.0016,-0.013600000000000001,-0.005,-0.0063,0.0,0.66,0.0011991102660603,26.38,268.0,0.02476011255162751,-0.01597599790674818,-0.0009354527763097309
2020-09-28,0.0166,0.0088,0.0103,0.004,0.0019,0.0,0.67,-0.0237172430235887,26.19,271.0,0.009524538894401698,0.021432775791460485,0.008635477547365962
2020-09-29,-0.0042,0.0038,-0.0132,-0.0077,-0.0059,0.0,0.66,0.0265966083764325,26.27,272.0,0.0071553515243424105,0.008222721583701168,-0.01150972275776799
2020-09-30,0.0079,-0.0068000000000000005,0.0015,0.0033,0.0011,0.0,0.69,0.0018713278870584,26.37,273.0,0.034018990861844636,-0.017460345751863244,0.002312403318825468
2020-10-01,0.0079,0.0079,-0.0055000000000000005,-0.0001,-0.0059,0.0,0.68,-0.019630173020959,26.7,274.0,-0.0017473285523151682,0.014851401064210167,-0.008715478402865231
2020-10-02,-0.0096,0.0167,0.0246,0.0059,0.0032,0.0,0.7,0.0098872307755879,27.63,275.0,-0.019894767513291802,-0.0011202061733369471,0.009838642513333795
2020-10-05,0.019299999999999998,0.0089,-0.0012,-0.0049,0.0015,0.0,0.78,0.0039766868610907,27.96,278.0,0.019157729219887728,0.03090200476546501,0.014794003601965998
2020-10-06,-0.0128,0.0084,0.0026,-0.0051,-0.0004,0.0,0.76,-0.0044804654856223,29.48,279.0,-0.021507989490274097,-0.029595373686207717,-0.0032001368541344512
2020-10-07,0.0184,0.0049,0.0023,-0.0028000000000000004,0.0012,0.0,0.81,0.0061413146469604,28.06,280.0,0.01392631127793111,0.008915562773262687,0.025920311105197328
2020-10-08,0.008,0.0029,0.009899999999999999,0.0023,0.0024,0.0,0.78,0.017758742522679,26.36,281.0,0.007397620627962496,0.04819122404785789,0.00730104839522649
2020-10-09,0.0092,-0.0032,-0.013999999999999999,-0.0016,-0.0032,0.0,0.79,0.0368816266454876,25.0,282.0,0.01017483087867798,0.007723319751899545,0.009435829372530246
2020-10-12,0.015300000000000001,-0.0103,-0.0006,0.008100000000000001,0.0031,0.0,,-0.0319449817969016,25.07,285.0,0.012687056006503694,-0.01231542882835395,-0.003846926977081653
2020-10-13,-0.0040999999999999995,-0.0019,-0.0172,-0.0084,-0.0098,0.0,0.74,0.0047062335831593,26.07,286.0,-0.024429431437527536,-0.02310074114396286,-0.012049754417602204
2020-10-14,-0.006500000000000001,0.0,0.0003,0.0034000000000000002,0.0067,0.0,0.73,0.020153440903885,26.4,287.0,-0.0024098922455477807,0.006680636561753319,0.010566471898437664
2020-10-15,-0.0008,0.0118,0.011399999999999999,0.0015,0.002,0.0,0.74,0.0146520954192167,26.97,288.0,-0.003998949678008548,0.004667883271474174,0.004029834715065463
2020-10-16,-0.0006,-0.0012,0.0008,-0.0004,-0.0014000000000000002,0.0,0.76,-0.0027765710415731,27.41,289.0,0.021660982837081028,-0.008273557517796938,0.01111629463336058
2020-10-19,-0.015300000000000001,0.0037,0.0029,-0.0034000000000000002,-0.0024,0.0,0.78,-0.0001743919130777,29.18,292.0,-0.014974408518201447,-0.007432215055615446,-0.008340130459257623
2020-10-20,0.0034000000000000002,-0.0008,0.0124,0.0054,0.0018,0.0,0.81,0.0292501064565495,29.35,293.0,0.002957485577788244,0.0030885191267132138,0.00822310950614892
2020-10-21,-0.0036,-0.0048,0.004,0.0051,0.0001,0.0,0.83,0.0200435355257525,28.65,294.0,-0.022680517115952363,-0.005821503126894413,-0.0104671916209698
2020-10-22,0.0067,0.009300000000000001,0.0103,-0.0059,-0.001,0.0,0.87,-0.0003098048084388,28.11,295.0,0.03296345029268775,0.0018229193291012678,0.009062190690091015
2020-10-23,0.0038,0.0036,0.0003,-0.0013,-0.0034000000000000002,0.0,0.85,0.0321855458957617,27.55,296.0,-0.015556959774754638,0.0003642305755965902,-0.005344879591677411
2020-10-26,-0.018500000000000003,-0.005,-0.0037,-0.0014000000000000002,-0.0004,0.0,0.81,0.0287216090965367,32.46,299.0,0.011162962159208978,-0.018372880797612245,-0.02167005743578884
2020-10-27,-0.0023,-0.0066,-0.0229,-0.0036,-0.0078000000000000005,0.0,0.79,0.0001942933299456,33.35,300.0,-0.0038606880457405803,-0.016829165605307873,-0.03136051119409296
2020-10-28,-0.0341,0.0017000000000000001,0.0059,-0.0045000000000000005,-0.0002,0.0,0.79,0.0062157340347702,40.28,301.0,-0.020093679970106873,-0.030053054008770983,-0.015646737055078668
2020-10-29,0.0113,0.0015,0.0025,0.0029,0.0060999999999999995,0.0,0.85,0.0330103882314974,37.59,302.0,-0.013433126452096602,0.04169664935696272,-0.0003154372472846011
2020-10-30,-0.014499999999999999,-0.0023,0.018500000000000003,0.0024,-0.0007000000000000001,0.0,0.88,0.0309170827280241,38.02,303.0,0.0010471680311117978,-0.03217173463401426,0.009295313839126056
2020-11-02,0.011699999999999999,0.0087,0.009899999999999999,0.0040999999999999995,0.004,0.0,0.87,0.0855499114560879,37.13,306.0,0.022297318918981058,0.02219338800725129,0.018458088352836848
2020-11-03,0.019299999999999998,0.0101,-0.0018,-0.002,0.0,0.0,0.9,-0.0062452361084581,35.55,307.0,0.019167389095787156,0.008478447584882285,0.01564991249894962
2020-11-04,0.0225,-0.0259,-0.049699999999999994,-0.0064,-0.018000000000000002,0.0,0.78,0.0523548690585018,29.57,308.0,0.017821308255579607,-0.01664784439991631,-0.03285857777937089
2020-11-05,0.0213,0.0103,0.0051,0.0034999999999999996,0.0058,0.0,0.79,0.0165570340449719,27.58,309.0,0.01777363530364909,0.026356908932343104,0.018803208938965893
2020-11-06,0.0001,-0.0113,-0.0091,-0.0024,-0.0012,0.0,0.83,0.0174492731719723,24.86,310.0,0.007808670882824159,0.013655891757851637,-0.0011035409779657575
2020-11-09,0.0087,0.0282,0.0673,0.0075,0.008100000000000001,0.0,0.96,0.0740088151333652,25.75,313.0,-0.04495630906191852,-0.02655930552229282,0.0025118438071229272
2020-11-10,-0.0017000000000000001,0.0207,0.0222,0.0032,0.0124,0.0,0.98,0.1002739403577164,24.8,314.0,0.012897418964964066,0.030035446421078877,0.034341875432087
2020-11-11,0.0088,-0.011200000000000002,-0.0169,-0.0059,-0.0024,0.0,,0.0377168587483046,23.45,315.0,0.016468848786119133,0.0012779830651763805,0.00041405613406895233
2020-11-12,-0.009399999999999999,-0.006,-0.011399999999999999,-0.0063,-0.0028000000000000004,0.0,0.88,0.0724309818980815,25.35,316.0,-0.006233427492498522,-0.013405967196675556,-0.012847533884437292
2020-11-13,0.0131,0.0097,0.0108,0.0054,0.005,0.0,0.89,0.0244866621703271,23.1,317.0,0.00578934820363751,0.01795590341653061,0.016269216778184315
2020-11-16,0.012199999999999999,0.0126,0.0196,0.0069,0.009000000000000001,0.0,0.91,0.0498497982496359,22.45,320.0,0.009457733698213983,0.023863984956283214,0.023687908042484933
2020-11-17,-0.0019,0.0058,0.0001,-0.0038,-0.0046,0.0,0.87,0.0764245179385123,22.71,321.0,-0.005380985353027412,-0.0003545473283271267,-0.0012660584347424445
2020-11-18,-0.009300000000000001,-0.0003,-0.0004,0.0004,-0.0037,0.0,0.88,0.0074222991716597,23.84,322.0,-0.029531188671146683,0.0019490023927979953,-0.012984220353002333
2020-11-19,0.0059,0.0027,-0.008,-0.0066,-0.002,0.0,0.86,0.154619363784273,23.11,323.0,0.01114286620333472,0.0019452111703744735,0.009838053844500974
2020-11-20,-0.0051,0.006,-0.0059,-0.0076,-0.0009,0.0,0.83,0.0013657975916815,23.7,324.0,-0.0009915000447659201,-0.009586186915758127,0.0074307225707297055
2020-11-23,0.0083,0.013999999999999999,0.015300000000000001,0.0034999999999999996,0.0006,0.0,0.86,0.0962498013648134,22.66,327.0,-0.01471678340273066,0.025188504080094563,0.007204303883815934
2020-11-24,0.015600000000000001,0.0054,0.0276,0.005,0.0053,0.0,0.88,0.0895393241859411,21.64,328.0,-0.015308249433202466,0.008141888166797203,0.016742171778746
2020-11-25,0.0003,-0.0027,-0.0134,-0.0039000000000000003,-0.0054,0.0,0.88,0.0914172754632139,21.25,329.0,-0.011214010832748627,-0.02781599497399862,0.00022557866644480002
2020-11-27,0.0043,0.0015,-0.016200000000000003,-0.0077,-0.003,0.0,0.84,0.0184706147590417,20.84,331.0,0.011306992261563452,0.01251664865661959,-0.0012994244283506826
2020-11-30,-0.0053,-0.0154,-0.020499999999999997,-0.005,0.0049,0.0,0.84,0.1170893200042209,20.57,334.0,0.005559605493086299,-0.013581599671306151,-0.023798096012125004
2020-12-01,0.0098,-0.001,0.0055000000000000005,0.0106,0.0049,0.0,0.92,0.0670588523699572,20.77,335.0,0.0024917508347217765,-0.022448487165760908,-0.01287719024166124
2020-12-02,0.0011,0.0021,0.010700000000000001,0.0037,0.006,0.0,0.95,0.0528448947738272,21.17,336.0,-0.0031388091138085357,-0.0034569844193714882,0.007769367302031171
2020-12-03,0.0018,0.0054,-0.0006,-0.0025,0.0015,0.0,0.92,0.0622819605862949,21.28,337.0,-0.005749383602936286,0.0016391032190702587,-0.00011655665949844153
2020-12-04,0.0102,0.015600000000000001,0.0088,-0.003,0.0055000000000000005,0.0,0.97,0.0763231452145447,20.79,338.0,0.0034351249934688063,0.0018178812003011738,0.003659973526522593
2020-12-07,0.0003,-0.0006,-0.0103,-0.0058,-0.0048,0.0,0.94,0.0710027764879027,21.3,341.0,-0.006695355680881815,0.004530148665403167,-0.013485244842217263
2020-12-08,0.004699999999999999,0.0087,-0.0067,-0.006999999999999999,-0.0002,0.0,0.92,0.0703832023899164,20.68,342.0,-0.0035514631498224985,0.014003664120147417,0.013485244842217243
2020-12-09,-0.0103,0.0031,0.0128,0.0086,0.0027,0.0,0.95,0.0546998461699967,22.27,343.0,-0.004504584717628242,0.027779642424502315,0.01627616909907245
2020-12-10,0.0024,0.0092,-0.0046,-0.0151,-0.0028000000000000004,0.0,0.92,0.0547727822747303,22.52,344.0,0.0018793444945107598,-0.02386496804429202,-0.01032166076499496
2020-12-11,-0.002,-0.0059,-0.006999999999999999,-0.005600000000000001,-0.005699999999999999,0.0,0.9,0.0681893858439269,23.31,345.0,0.004682850852352073,0.0008877081258198915,0.00305032122997399
2020-12-14,-0.0028000000000000004,0.0021,-0.0151,-0.004,-0.008199999999999999,0.0,0.9,0.0472440188007577,24.72,348.0,-0.002151305989418179,-0.01699973265243358,-0.005416468090910751
2020-12-15,0.0128,0.0115,0.0034000000000000002,0.0042,0.005699999999999999,0.0,0.92,0.0566987989012469,22.89,349.0,0.0061612886084908116,0.018063593486754133,0.009201944811357783
2020-12-16,0.0017000000000000001,-0.0059,-0.0036,0.0005,-0.0021,0.0,0.92,0.0665407319571213,22.5,350.0,-0.0010244287401930023,-0.024037085107861584,0.004170155046080621
2020-12-17,0.0079,0.0052,-0.0073,-0.006,-0.0019,0.0,0.94,0.0891845436938297,21.93,351.0,0.01332611550817533,0.003262758447455772,0.007044511399302255
2020-12-18,-0.0012,-0.002,-0.0115,-0.0038,-0.0078000000000000005,0.0,0.95,0.0761854505285565,21.57,352.0,0.0017452903590564435,0.006852848193672719,-0.0013030064523695277
2020-12-21,-0.0023,0.002,-0.0001,-0.009899999999999999,0.0027,0.0,0.95,0.0370461869007922,25.16,355.0,-0.008108393058398443,0.0032300466645351217,-0.004317095440340293
2020-12-22,0.0006,0.0083,-0.0159,-0.0083,-0.0008,0.0,0.93,0.056081350183378,24.23,356.0,0.0017561921440253688,-0.008275022220614658,-0.005022101661046355
2020-12-23,0.001,0.009000000000000001,0.019799999999999998,0.0024,0.004699999999999999,0.0,0.96,0.0500332788345004,23.31,357.0,-0.007694776212665572,-0.0045260484634155355,-0.0045303194176964144
2020-12-24,0.0021,-0.0043,-0.002,0.0024,-0.0006,0.0,0.94,0.0616156615293424,21.53,358.0,0.00834090513144092,0.006691456926574541,0.003041320511671298
2020-12-28,0.0046,-0.0068000000000000005,0.0037,0.0138,0.0046,0.0,0.94,0.0504054421921531,21.7,362.0,-0.005181680158567567,0.0025202498951871553,0.0010881730371421797
2020-12-29,-0.004,-0.014199999999999999,0.0024,0.0079,-0.003,0.0,0.94,0.0599697183129465,23.08,363.0,0.004997267292627281,-0.016496505761972566,-0.004934761461484339
2020-12-30,0.0027,0.0106,0.0004,-0.0066,-0.0005,0.0,0.93,0.0650932024148674,22.77,364.0,0.0010149950106366848,0.0,0.0014947953637815523
2020-12-31,0.0039000000000000003,-0.0070999999999999995,0.004,0.005600000000000001,-0.0022,0.0,0.93,0.0426207518526058,22.75,365.0,0.009636015196914075,0.0020088857128663356,0.003897624032118885
2021-01-04,-0.0141,0.0024,0.0048,-0.0070999999999999995,0.0022,0.0,0.93,0.0200473505812652,26.97,369.0,-0.0034766319347660224,-0.016553893151474652,-0.016846852784455357
2021-01-05,0.0086,0.013300000000000001,0.0048,0.0034000000000000002,0.006,0.0,0.96,0.0522707295510028,25.34,370.0,0.012296773400442844,0.00647037860609202,-0.0016885888501682184
2021-01-06,0.0079,0.0318,0.0391,0.0001,0.0058,0.0,1.04,0.0715328348756244,25.07,371.0,-0.0020841642210323156,0.033876655697039515,0.015097052213564279
2021-01-07,0.0176,0.0,-0.0079,-0.0147,-0.0023,0.0,1.08,0.1099812281827694,22.37,372.0,0.0096601746106282,0.012216013013648797,-0.02599685755841397
2021-01-08,0.0051,-0.0105,-0.0132,-0.0039000000000000003,-0.0044,0.0,1.13,0.0906288975595373,21.56,373.0,0.0027814089299956018,-0.011859657319745975,-0.018434109135106774
2021-01-11,-0.0052,0.005600000000000001,0.0124,-0.0018,0.004699999999999999,0.0,1.15,0.08811863192044,24.08,376.0,-0.006922980076889257,0.013090460786116226,-0.008558969621951637
2021-01-12,0.0038,0.0148,0.0121,-0.0045000000000000005,0.0043,0.0,1.15,0.0608820673263082,23.33,377.0,-0.018208938954493364,0.032506410796316165,0.007898612926746141
2021-01-13,0.0007000000000000001,-0.0102,-0.0046,-0.0021,-0.0004,0.0,1.1,0.1414630850706423,22.21,378.0,0.02995841236671378,-0.007856673743084276,-0.0013820204823164412
2021-01-14,-0.0011,0.024,0.0108,-0.0103,0.004699999999999999,0.0,1.15,0.0218616169728907,23.25,379.0,-0.014972716018419882,-0.015552455436716984,0.0007811816105149936
2021-01-15,-0.0086,-0.0075,-0.0075,0.0028000000000000004,-0.004699999999999999,0.0,1.11,0.020927255345027,24.34,380.0,0.011385323921225274,-0.010328085082885217,-0.005181138503944041
2021-01-19,0.0092,0.0074,-0.0079,-0.0069,0.0009,0.0,1.1,0.0254411451507553,23.24,384.0,0.0113459118113332,0.00648951861681303,0.021335093587264924
2021-01-20,0.0126,-0.0075,-0.010700000000000001,0.0064,-0.004,0.0,1.1,0.0621447837171128,21.58,385.0,0.002838657462720918,0.011126532235939438,0.006483252744928716
2021-01-21,-0.0004,-0.0075,-0.0096,0.0083,0.0039000000000000003,0.0,1.12,0.0701218519343121,21.32,386.0,0.0005312246436786548,0.0034519066469127615,0.002640085958264018
2021-01-22,-0.0007000000000000001,0.016200000000000003,-0.0009,-0.0068000000000000005,0.006,0.0,1.1,0.1318210271170225,21.91,387.0,-0.0009743344991164353,-0.004835856023659137,-0.00959627985489877
2021-01-25,0.0029,-0.003,-0.0039000000000000003,0.0024,0.0096,0.0,1.05,0.0218053486299366,23.19,390.0,0.016523684097110608,-0.014649773483315687,0.007954171624497465
2021-01-26,-0.0032,0.0003,-0.0005,0.0098,0.011399999999999999,0.0,1.05,0.0777412829892924,23.02,391.0,8.722826586463041e-05,-0.04362953235541333,0.03211022101372796
2021-01-27,-0.0253,0.0121,0.0155,0.0055000000000000005,0.0252,0.0,1.04,0.0055777684933678,37.21,392.0,-0.0038427354610594084,-0.02414695553422722,0.05903508040901348
2021-01-28,0.0092,-0.0169,-0.0091,-0.0104,-0.023,0.0,1.07,0.131968028053529,30.21,393.0,0.051997574856761916,0.0725010282274177,-0.01745635334922614
2021-01-29,-0.0184,0.0043,0.0058,-0.0076,0.004,0.0,1.11,0.1062098628933676,33.09,394.0,0.02623302683195272,-0.046946952712548125,-0.04322831235252752
2021-02-01,0.0173,0.0075,-0.0147,-0.0024,-0.012199999999999999,0.0,1.09,0.0870774474833082,30.24,397.0,-0.008531962593097782,0.031363007945123055,-0.005480281121276946
2021-02-02,0.0148,-0.008,-0.010700000000000001,-0.01,-0.0219,0.0,1.12,0.0584234888092333,25.56,398.0,-0.01894787517720831,0.02398295716211715,0.0018302231073235977
2021-02-03,0.0016,0.0072,0.0066,-0.0012,0.0021,0.0,1.15,0.0861848976680406,22.91,399.0,-0.0001662629793939223,-0.0029667096920806503,0.002624751859239674
2021-02-04,0.0123,0.006,0.0036,-0.0011,-0.0023,0.0,1.15,0.0302543039669698,21.77,400.0,-0.004000830070470899,0.024513653598790548,0.009189395560161026
2021-02-05,0.005699999999999999,0.0096,-0.0048,-0.0072,0.0042,0.0,1.19,0.0508696423980674,20.87,401.0,0.035200818702767055,0.022927301575229528,0.0107273254494983
2021-02-08,0.0096,0.0222,0.0040999999999999995,-0.009300000000000001,0.006999999999999999,0.0,1.19,0.0559986905704151,21.24,404.0,0.003782337977699744,0.022739518496173224,0.009728380494598902
2021-02-09,0.0005,0.0072,-0.0021,-0.0077,-0.0045000000000000005,0.0,1.18,0.0781712843612356,21.63,405.0,0.005207319960708878,-0.0009779385136966798,0.0009951326560749053
2021-02-10,-0.0008,-0.0045000000000000005,0.0062,0.0022,-0.0002,0.0,1.15,0.0450761628409195,21.99,406.0,0.001117857069885277,-0.0016319812311586242,0.0007736665399070896
2021-02-11,0.0019,-0.0032,-0.0046,-0.003,-0.0004,0.0,1.16,0.0642952674424312,21.25,407.0,0.012295568636405059,-0.002125812927589681,-0.013396546982040455
2021-02-12,0.0049,-0.0011,0.004699999999999999,-0.0038,-0.0003,0.0,1.2,0.0702630554913808,19.97,408.0,0.01089897872174083,-0.01185601472369394,0.008372837255450336
2021-02-16,-0.0014000000000000002,-0.0021,0.0187,0.0014000000000000002,0.0002,0.0,1.3,0.0400320022995732,21.46,412.0,-0.0016389929362338829,-0.020922910069277396,-0.01165135667642928
2021-02-17,-0.0021,-0.0068000000000000005,0.0060999999999999995,0.0028000000000000004,-0.0015,0.0,1.29,0.0969821078665416,21.5,413.0,-0.006111352741155369,0.0023651744213820445,0.00011343472052089997
2021-02-18,-0.0064,-0.0149,-0.0018,0.0092,-0.0046,0.0,1.29,0.0787891373824489,22.49,414.0,-0.014486712795625765,-0.01890850688272434,0.015280231373914951
2021-02-19,0.0016,0.0204,0.0072,-0.0045000000000000005,0.0054,0.0,1.34,0.0578874121260117,22.05,415.0,-0.019078919220560653,0.025300542747554354,-0.01590340014458155
2021-02-22,-0.0113,0.0070999999999999995,0.0317,0.0169,0.0086,0.0,1.37,0.0985859436812765,23.45,418.0,-0.00399034046964295,0.0363855307289562,-0.002381875460466395
2021-02-23,-0.0015,-0.0103,0.0089,0.0115,-0.0021,0.0,1.37,0.0770646553424879,23.11,419.0,-0.014382905964309797,-0.0014561417880550086,0.00028386588231496876
2021-02-24,0.0115,0.0149,0.014199999999999999,-0.0031,0.0033,0.0,1.38,0.1176435299262111,21.34,420.0,0.012994755448132337,-0.007476116913820807,0.00825326292880474
2021-02-25,-0.0274,-0.0092,0.0091,0.01,0.0040999999999999995,0.0,1.54,0.1122496739917212,28.89,421.0,-0.006558644445620681,-0.01760927655138329,0.006341621721942857
2021-02-26,-0.0028000000000000004,0.003,-0.0155,0.0,-0.0043,0.0,1.44,0.0728778598875613,27.95,422.0,-0.014915661634154549,-0.014381345441864151,-0.020915821084136955
2021-03-01,0.0263,0.011699999999999999,0.0015,-0.0045000000000000005,0.0032,0.0,1.45,0.1073726311506469,23.35,425.0,0.0200842259228001,0.021660149606398185,0.007682420790479972
2021-03-02,-0.0105,-0.0077,0.0123,0.0062,0.0021,0.0,1.42,0.0613466920787204,24.1,426.0,0.0026151019321605825,0.004112205565340868,0.003959936161852043
2021-03-03,-0.015700000000000002,0.0064,0.0356,0.0166,0.0105,0.0,1.47,0.0950113517806139,26.67,427.0,-0.027721159680572847,0.017250178500209056,0.005349850981289731
2021-03-04,-0.017,-0.011000000000000001,0.0172,0.0128,0.0043,0.0,1.54,0.1031039736079595,28.57,428.0,-0.02695844472920673,-0.015282366551289884,-0.0024180085714276263
2021-03-05,0.018500000000000003,0.0036,0.0063,0.0097,0.0049,0.0,1.56,0.047405855432828,24.66,429.0,0.010632101639480493,0.023317092466552617,0.017688748235839307
